#source_X source_Y lens_X lens_Y separation f1_ratio chi^2
896.585938 822.585083 889.911194 824.238464 68.352134704589844 0.857017636 788.41157144259569
896.607971 822.643860 889.983398 824.103577 67.427886962890625 0.851428926 789.04059861845803
896.648438 822.627197 889.893738 824.297852 69.164863586425781 0.851481915 785.69588186214276
896.588135 822.579590 889.989136 824.406494 68.061317443847656 0.853628516 786.59567524723991
896.671814 822.623047 890.166504 824.308838 66.798683166503906 0.851687491 782.13667758940267
896.670227 822.595154 890.313293 824.136230 65.018173217773438 0.849535704 783.48870485982980
896.603516 822.655945 890.133423 824.279297 66.306114196777344 0.858806133 787.09041218817595
896.669067 822.583374 890.190857 824.402649 66.884429931640625 0.853361666 783.98753551477739
896.617676 822.605347 890.326721 824.373718 64.955627441406250 0.855685711 784.92170409148912
896.653564 822.591248 890.350281 824.486511 65.425598144531250 0.854798794 786.88164148943724
896.612976 822.649353 890.168396 824.457581 66.532905578613281 0.853876173 786.15915948037309
896.638550 822.592224 889.987183 824.356262 68.400283813476562 0.849631548 784.06433902816400
896.619995 822.587463 890.184326 824.450134 66.596054077148438 0.856645644 783.23354883153627
896.664551 822.623779 890.283325 824.342957 65.691001892089844 0.849560320 781.95610309220069
896.615479 822.570984 890.112488 824.354248 67.026054382324219 0.860900044 787.27269344122863
896.598511 822.622253 890.007874 824.327332 67.667816162109375 0.860523224 783.66883946684004
896.649231 822.603210 890.097412 824.167847 66.956367492675781 0.854355574 782.87501707298179
896.604675 822.664307 890.041199 824.332825 67.316017150878906 0.854883134 787.42368985016697
896.607178 822.652893 890.170349 824.170654 65.736671447753906 0.858339787 787.64931845699675
896.627136 822.655396 889.984314 824.121826 67.619407653808594 0.855263054 786.85978437315100
896.602356 822.663330 890.145081 824.085022 65.722572326660156 0.857807934 790.77804917877461
896.634277 822.668701 890.022278 824.103821 67.253562927246094 0.858942151 789.88258436500428
896.613403 822.631897 890.017212 824.205811 67.406791687011719 0.859123528 784.01516704726725
896.619995 822.609131 890.129211 824.199707 66.427322387695312 0.858884811 783.90924461861914
896.668335 822.590088 890.045227 824.259827 67.893608093261719 0.853677154 784.73202030713844
896.589966 822.632507 890.091431 824.361328 66.842178344726562 0.858419955 784.84199373854960
896.604980 822.664795 889.916382 824.474976 68.876457214355469 0.855352342 789.36207233376251
896.691162 822.617432 889.975708 824.485352 69.285751342773438 0.854878426 790.57428009059572
896.585632 822.570618 889.967529 824.287903 67.962532043457031 0.862540960 790.36447834054093
896.581970 822.630493 889.787231 824.449219 69.917304992675781 0.865710795 788.25218464776958
896.638672 822.629517 889.772766 824.523743 70.796775817871094 0.857261837 788.02299361560313
896.564514 822.601135 889.904968 824.524963 68.902679443359375 0.859777570 787.90933060383315
896.596802 822.600830 889.844116 824.714478 70.332977294921875 0.859089851 788.91319732087436
896.632935 822.688293 889.933533 824.522583 69.043006896972656 0.859334350 795.84243099414050
896.614624 822.588623 889.961426 824.529663 68.889778137207031 0.866854727 790.94939873793862
896.570068 822.620972 889.996582 824.496033 67.946701049804688 0.854663849 788.58633101287023
896.689758 822.598816 890.191650 824.489868 67.270736694335938 0.857812345 792.01258259022654
896.707153 822.587769 890.156555 824.422058 67.617538452148438 0.852929294 791.25401488544662
896.645325 822.587036 890.348511 824.321411 64.921150207519531 0.849002838 782.59128122100333
896.638550 822.615662 890.388428 824.211487 64.119300842285156 0.845367730 784.46439491327897
896.630859 822.605652 890.332397 824.194641 64.568321228027344 0.850333989 783.07330935128607
896.639099 822.620178 890.153748 824.334656 66.678962707519531 0.860175252 784.44508875492818
896.626099 822.668152 890.157532 824.269348 66.238136291503906 0.849533737 788.09937144151843
896.656677 822.547058 890.294800 824.249207 65.461364746093750 0.845521688 788.58294178306335
896.597473 822.602234 890.322388 824.393555 64.866035461425781 0.850459158 787.02775318434783
896.645264 822.651978 890.203613 824.436401 66.441314697265625 0.856023371 786.52781421958036
896.606140 822.571045 890.237427 824.403381 65.873008728027344 0.851163149 785.68155338239683
896.641724 822.594116 890.376709 824.270813 64.465873718261719 0.857727349 788.18501396626311
896.673401 822.596863 890.469238 824.383728 64.176170349121094 0.846871853 786.05288040578387
896.660339 822.630493 890.427429 824.263916 64.047271728515625 0.843593419 785.51468077747393
896.629395 822.610291 890.465637 824.258606 63.420661926269531 0.853049874 787.91543338245015
896.642883 822.575989 890.418518 824.205383 63.954956054687500 0.849683642 786.07369958389438
896.693359 822.610168 890.259766 824.206665 65.889480590820312 0.850160420 784.45655475468027
896.636597 822.631714 890.296021 824.373413 65.359878540039062 0.848545194 783.53285436897136
896.668091 822.571655 890.260864 824.372681 66.156089782714844 0.849307954 783.89805775671903
896.699890 822.591858 890.239868 824.291199 66.397148132324219 0.845505536 785.49458711015563
896.708679 822.589966 890.426270 824.354370 64.863197326660156 0.849661112 790.35332948342113
896.674255 822.643921 890.242859 824.457886 66.422210693359375 0.842295706 790.38411875581005
896.652344 822.639526 890.441528 824.309265 63.927612304687500 0.847789407 786.75193721628796
896.631409 822.607300 890.425598 824.185730 63.649787902832031 0.848397136 785.45827554039010
896.658813 822.607727 890.319397 824.320312 65.272689819335938 0.846312404 781.79031929494965
896.676880 822.644592 890.175110 824.355469 66.827644348144531 0.854605615 786.20052923069738
896.623047 822.554932 890.211304 824.324158 66.114532470703125 0.843483925 790.95280587587195
896.598206 822.564880 890.237183 824.432373 65.897132873535156 0.845591068 791.57808547153206
896.612183 822.562195 890.380188 824.479919 64.812629699707031 0.853715181 790.46096742881866
896.653137 822.613220 890.502747 824.317322 63.438125610351562 0.854383707 790.36011944216204
896.580200 822.568726 890.307556 824.386047 64.914146423339844 0.851603687 791.93952867214023
896.679932 822.620300 890.353027 824.502869 65.614372253417969 0.843861461 788.45111670367203
896.641052 822.625854 890.462402 824.468811 64.089645385742188 0.853373706 790.96912327775487
896.585205 822.605957 890.348022 824.407715 64.532554626464844 0.851048827 790.40994324114888
896.634949 822.593506 890.259766 824.390503 65.838645935058594 0.858936012 785.65383907288106
896.607300 822.566345 890.093323 824.353271 67.140998840332031 0.849189460 787.33773173194311
896.653992 822.606262 890.066284 824.278442 67.558425903320312 0.843613803 786.92014613759011
896.567566 822.664307 889.875488 824.433289 68.804039001464844 0.854316115 795.64645003161081
896.593628 822.651428 889.992126 824.566772 68.325019836425781 0.855476558 789.29298065572345
896.637512 822.605957 890.095154 824.517273 67.749374389648438 0.853394806 782.34624856556593
896.601807 822.604126 889.971985 824.603760 68.832664489746094 0.849927664 789.23700664320188
896.630371 822.625610 890.102112 824.603149 67.802764892578125 0.858149469 786.33268102833824
896.569214 822.624023 890.006226 824.468994 67.764793395996094 0.857833266 787.35071354035597
896.685425 822.587402 890.066956 824.331726 68.034049987792969 0.856819510 789.22137243419115
896.602661 822.601929 890.101257 824.326477 66.858833312988281 0.851016402 783.62457304571285
896.621887 822.644043 890.007874 824.430420 68.099021911621094 0.844078600 793.63169194652039
896.730347 822.631104 890.024963 824.280029 68.637207031250000 0.847703457 797.43562433443208
896.557617 822.625610 890.155334 824.399902 66.037322998046875 0.860125363 791.98267755977770
896.695557 822.594543 890.145508 824.275085 67.216278076171875 0.850435436 786.09533622195033
896.678101 822.614258 890.231140 824.186218 65.960235595703125 0.855939150 786.17175231680801
896.693604 822.612305 890.300537 824.170288 65.406867980957031 0.849627614 784.67258536403335
896.684082 822.635315 890.192017 824.211609 66.406051635742188 0.849123716 783.93654337923749
896.614319 822.626465 890.068176 824.214294 66.955459594726562 0.857715070 783.01664703686151
896.598572 822.620850 890.192383 824.364624 65.994415283203125 0.850063324 785.26160234413419
896.617554 822.577576 890.308716 824.271606 64.931236267089844 0.850745440 784.91656181865903
896.677856 822.597595 890.354492 824.199646 64.840118408203125 0.840830922 784.92430431620949
896.700195 822.589478 890.322937 824.282715 65.586280822753906 0.841316104 786.33903891311684
896.695435 822.558655 890.157776 824.293579 67.233604431152344 0.849989176 790.62957680772593
896.658081 822.583923 890.056213 824.216003 67.598091125488281 0.849674225 784.87408767233808
896.628357 822.600708 890.162842 824.401733 66.714042663574219 0.844739914 785.45695468341546
896.696777 822.636841 890.260681 824.295288 66.064575195312500 0.851359725 786.77415525193715
896.644775 822.582886 890.445312 824.392639 64.194664001464844 0.842763186 787.62134074090204
896.691162 822.602844 890.575012 824.398315 63.360000610351562 0.842471123 791.30159940860983
896.718262 822.621887 890.470825 824.205444 64.063369750976562 0.848928273 791.64451469872165
896.711548 822.621948 890.365112 824.109680 64.793693542480469 0.838558912 789.11454674456479
896.702942 822.590332 890.387939 824.288025 64.999855041503906 0.838042319 788.46991182770887
896.622131 822.655823 890.206360 824.235840 65.678184509277344 0.846848249 787.95964153329021
896.625427 822.656311 890.232910 824.398071 65.858032226562500 0.852202356 786.59394649825481
896.673767 822.545166 890.314087 824.358093 65.733573913574219 0.851068318 790.04024823148450
896.637817 822.623779 890.373169 824.357666 64.611663818359375 0.856014073 786.57261927133766
896.658936 822.569031 890.253113 824.347778 66.083061218261719 0.846779346 783.92604686788354
896.663879 822.597168 890.341553 824.445496 65.474441528320312 0.847719610 783.69634946649876
896.671570 822.570312 890.442810 824.251770 64.130142211914062 0.843246937 786.26525700384639
896.634338 822.610962 890.297913 824.143127 64.799209594726562 0.848794520 783.11750569557228
896.668640 822.609009 890.312805 824.196899 65.118782043457031 0.845558822 782.14550355334814
896.684692 822.608215 890.433899 824.215454 64.153930664062500 0.841425598 784.96137647813214
896.682739 822.633545 890.452820 824.311523 64.132270812988281 0.848404944 787.21386590748773
896.644470 822.648743 890.390686 824.357178 64.440467834472656 0.852586508 788.12473800033251
896.675171 822.662903 890.355835 824.504578 65.427375793457031 0.846979797 794.39761390396143
896.622681 822.598145 890.468323 824.604980 64.344520568847656 0.854738176 795.61568605169350
896.591003 822.623474 890.334900 824.635559 65.322753906250000 0.859402299 796.83153253384899
896.665771 822.561646 890.172913 824.479980 67.296974182128906 0.850419641 786.58348137185305
896.615662 822.626404 890.193665 824.340637 66.069709777832031 0.851219237 782.52059791835882
896.628174 822.635315 890.264709 824.308716 65.403350830078125 0.850559235 782.97816091175957
896.663513 822.596985 890.202332 824.124146 65.993728637695312 0.845072448 784.55854250929053
896.679932 822.611206 890.255859 824.198669 65.776023864746094 0.853401542 784.35585547647020
896.608765 822.605713 890.154480 824.273560 66.262977600097656 0.848720610 784.18516196214034
896.628479 822.631287 889.994263 824.424011 68.309341430664062 0.854138136 782.38706772594173
896.634583 822.631104 889.877808 824.297974 69.175872802734375 0.855731726 784.26338586014879
896.642090 822.647644 890.027832 824.350464 67.889541625976562 0.854970098 783.50084923114866
896.665894 822.591370 890.036621 824.335510 68.137428283691406 0.847819626 784.95343912300098
896.617981 822.614319 890.060181 824.159119 66.968719482421875 0.860015333 785.12026972788465
896.585815 822.639465 890.071594 824.355042 66.959220886230469 0.855908334 785.92416462972403
896.596313 822.584106 890.150452 824.501404 66.846153259277344 0.860415876 786.91481296341851
896.612488 822.623901 889.999390 824.639832 68.720588684082031 0.855403900 786.45939428314489
896.612610 822.638306 890.094604 824.481934 67.330825805664062 0.849611223 786.63074119474902
896.589722 822.580994 889.986938 824.445801 68.199012756347656 0.853569746 786.27607883766848
896.632446 822.676697 890.103638 824.496033 67.368942260742188 0.854367256 791.63753997525441
896.656677 822.568237 890.197632 824.307068 66.488716125488281 0.857345879 787.50834881300250
896.618652 822.627808 890.353455 824.205200 64.219528198242188 0.861472368 792.49054463352820
896.624084 822.630127 890.385559 824.285034 64.155685424804688 0.849323213 785.74392306687560
896.605347 822.641541 890.258850 824.429321 65.539344787597656 0.850386083 787.82215960796202
896.637512 822.597290 890.234680 824.500488 66.396240234375000 0.859883666 787.28670018184073
896.641113 822.536560 890.370605 824.323669 64.810798645019531 0.849155962 791.07051487964486
896.581482 822.620911 890.222595 824.318237 65.420265197753906 0.852057755 788.05379114357299
896.669617 822.647095 890.026611 824.262573 67.955940246582031 0.845131338 789.17557493079653
896.573181 822.569763 890.161865 824.403015 66.282569885253906 0.857445657 790.12433149268281
896.652832 822.566895 890.076965 824.230652 67.423767089843750 0.849909008 786.38578531665769
896.609558 822.560364 889.920532 824.429260 69.035316467285156 0.852032661 789.29767804670132
896.632141 822.644592 889.956177 824.422058 68.670860290527344 0.851451099 785.51349520133533
896.663147 822.637512 890.132080 824.334778 67.075149536132812 0.858060837 785.61902952543051
896.673157 822.664062 890.093079 824.182312 67.124450683593750 0.856791079 789.77067493424170
896.620483 822.648560 890.251465 824.164917 65.077575683593750 0.857529938 787.30282100051215
896.643311 822.649292 890.175110 824.286804 66.322265625000000 0.855008423 783.63465629960490
896.621887 822.581055 890.020264 824.394287 68.050346374511719 0.859624565 784.33102940700724
896.610107 822.634888 890.113098 824.200806 66.429565429687500 0.855111778 783.55682853858752
896.611816 822.609924 889.998230 824.181213 67.568946838378906 0.850444734 786.01676344751820
896.647400 822.653992 890.170166 824.312195 66.460021972656250 0.856090605 785.02669180746079
896.643555 822.657959 890.127808 824.288757 66.764297485351562 0.851991236 784.48181870977544
896.580750 822.669434 889.968506 824.210327 67.486755371093750 0.853146851 794.29271879591295
896.617249 822.532715 890.037781 824.070923 67.163421630859375 0.856010497 801.24852968518894
896.632935 822.537537 890.128418 824.105835 66.507652282714844 0.846815169 797.26780909731986
896.736816 822.642944 890.179993 824.280090 67.175712585449219 0.845415473 795.98916252364359
896.575928 822.576111 890.358215 824.436340 64.510826110839844 0.846875370 796.69712317925985
896.573792 822.553345 890.160034 824.279297 66.020751953125000 0.858384490 794.60124753762773
896.669739 822.586060 890.014526 824.420898 68.620910644531250 0.849312961 785.99122943248722
896.637512 822.557556 890.178833 824.404297 66.772079467773438 0.849760234 785.38493415458584
896.613220 822.560303 890.091614 824.426941 67.427848815917969 0.849320412 787.46539960150710
896.610901 822.599365 890.271545 824.456604 65.661781311035156 0.843531013 789.91547926949045
896.646606 822.614258 890.225769 824.496765 66.509658813476562 0.840590477 790.90309219314076
896.672058 822.565125 890.333923 824.415588 65.631225585937500 0.852950215 788.03522677526291
896.612976 822.649780 890.202454 824.369202 65.972854614257812 0.861629367 789.28823591128094
896.690491 822.629700 890.131348 824.387024 67.497314453125000 0.857011676 789.59761859742139
896.622498 822.584290 890.204346 824.244202 65.895507812500000 0.852296889 782.88044885967452
896.662598 822.658752 890.136780 824.367798 67.054222106933594 0.846540689 787.89410560570241
896.670349 822.603638 889.945129 824.424744 69.256195068359375 0.853426278 785.96732403735643
896.586243 822.610718 889.823181 824.500244 69.799263000488281 0.854352295 788.14477527721920
896.593872 822.576599 889.808838 824.685852 70.626922607421875 0.856411576 791.30059188277392
896.572998 822.590454 889.921326 824.529846 68.870628356933594 0.865942299 789.79694968741171
896.668579 822.570801 890.011047 824.555359 69.053459167480469 0.854770303 789.43250021872473
896.590088 822.610657 889.935852 824.664917 69.223258972167969 0.851724267 791.36939400203323
896.657593 822.606567 889.931458 824.685791 69.979339599609375 0.861233711 792.87777929713604
896.604126 822.604858 890.089111 824.593201 67.708053588867188 0.864056170 789.19141979587869
896.577942 822.574524 889.936768 824.652100 69.168052673339844 0.868048370 795.12691914465358
896.549316 822.659668 889.768921 824.549622 69.966361999511719 0.864047408 795.89554205736374
896.589050 822.623962 889.793823 824.570801 70.262008666992188 0.868181348 790.52277607168435
896.594849 822.615784 889.874512 824.671021 69.854179382324219 0.860773325 787.53849287801040
896.603943 822.645569 889.866516 824.671875 69.933273315429688 0.860245943 790.05373847780663
896.609985 822.590698 889.859741 824.500488 69.731132507324219 0.855645120 785.17898951777488
896.620239 822.664856 890.035706 824.414551 67.721618652343750 0.859174252 787.64216445116404
896.596863 822.620605 889.988098 824.585693 68.533638000488281 0.848088980 792.19486885033041
896.552917 822.625183 890.051086 824.577332 67.478385925292969 0.854667008 794.78168658333993
896.580444 822.607483 889.891968 824.510925 69.123252868652344 0.857956767 785.68460948656673
896.590698 822.633911 890.023438 824.399353 67.596160888671875 0.852833748 785.98041423661493
896.606384 822.635559 889.871277 824.283264 68.921264648437500 0.861521304 785.42658226364506
896.666565 822.588684 889.980286 824.370728 68.781639099121094 0.849029303 786.27946581459651
896.652771 822.581848 889.948486 824.253357 68.680557250976562 0.850061357 787.33301275711335
896.634033 822.594299 890.044556 824.204956 67.427665710449219 0.858869314 784.78136174342785
896.662659 822.632996 890.193970 824.262329 66.307075500488281 0.854318798 782.79424001839857
896.677673 822.590576 890.196350 824.113892 66.179832458496094 0.851811647 785.79286618511878
896.637878 822.599304 890.396362 824.223083 64.105812072753906 0.841928124 786.74593031101415
896.669800 822.598877 890.280823 824.419067 66.033416748046875 0.842280209 785.40116596241603
896.603882 822.593872 890.117737 824.459473 67.086189270019531 0.853278875 783.18047180106987
896.622925 822.600037 889.937805 824.341675 68.668151855468750 0.849284112 785.87113241204952
896.580383 822.614685 890.067383 824.441467 67.237548828125000 0.852951884 786.67720093424759
896.653320 822.626465 890.181335 824.510620 67.002250671386719 0.857655764 786.24921548301074
896.686279 822.594177 890.167419 824.423645 67.300827026367188 0.848386943 784.95874825785836
896.681030 822.543091 890.156677 824.314270 67.199287414550781 0.850028038 791.58643231923691
896.687134 822.692444 890.215149 824.209656 66.075599670410156 0.849271774 795.23728953303032
896.737244 822.590759 890.345520 824.239380 65.613090515136719 0.848172426 794.54316163774286
896.630615 822.632385 890.230042 824.304504 65.756927490234375 0.858475089 784.59692030582619
896.657593 822.638184 890.172180 824.381531 66.753471374511719 0.851059973 782.73832602396135
896.636841 822.573181 890.210876 824.185913 65.854972839355469 0.853042364 784.79932451258219
896.641785 822.639160 890.198669 824.310059 66.163101196289062 0.855386257 782.78972151819494
896.665405 822.618530 890.151794 824.282532 66.824623107910156 0.850877285 781.33933584366048
896.635803 822.642029 890.172363 824.263428 66.237243652343750 0.848558247 783.32564163413383
896.637512 822.602661 890.287903 824.284302 65.291084289550781 0.844172895 783.81637902231716
896.620972 822.604797 890.289124 824.448792 65.553230285644531 0.852731764 783.50708670307665
896.618774 822.624451 890.159912 824.372070 66.509727478027344 0.848175704 783.79113168002789
896.626770 822.621338 890.210327 824.298462 65.922119140625000 0.859440506 784.40037240788513
896.635864 822.572388 890.089050 824.272888 67.234733581542969 0.857601166 785.53938983080195
896.617126 822.627380 890.213501 824.274536 65.724029541015625 0.856596291 783.16316413209756
896.604614 822.671204 890.073486 824.374695 67.091323852539062 0.857227921 789.14774552470249
896.653381 822.582886 890.165161 824.525330 67.321090698242188 0.849678636 784.25684715569889
896.619751 822.581482 890.119568 824.528015 67.446662902832031 0.845108092 789.34618967212111
896.639160 822.568665 890.258118 824.415771 66.031463623046875 0.840130627 790.99464662432990
896.647400 822.560486 890.354858 824.250916 64.765510559082031 0.846726537 786.17741517645152
896.605530 822.630371 890.159302 824.166504 65.869697570800781 0.853841484 784.56477354608171
896.666077 822.604248 890.154175 824.288574 66.858467102050781 0.858492911 785.85023498541329
896.663086 822.595093 890.077026 824.316467 67.664543151855469 0.856726706 784.27755766606026
896.655457 822.656982 890.120117 824.345154 67.093582153320312 0.858411908 787.48531579654025
896.621094 822.646179 890.075439 824.323425 67.165824890136719 0.862480342 786.87966903702693
896.641296 822.622192 890.051636 824.407410 67.862342834472656 0.860956669 784.74705343572577
896.651978 822.609802 890.004700 824.265198 68.091995239257812 0.849315345 783.67361823211820
896.615173 822.594604 890.098328 824.375549 67.152801513671875 0.859698653 783.35450495114458
896.607239 822.633972 889.959717 824.360168 68.267829895019531 0.855649352 783.15404566991083
896.648193 822.590332 890.121033 824.292603 67.050102233886719 0.852067351 781.46817960239946
896.617798 822.608032 889.997498 824.363159 68.079086303710938 0.852973223 781.98276619769877
896.636230 822.609070 890.095093 824.398621 67.408279418945312 0.857979119 782.02186200411575
896.616577 822.591797 890.033020 824.423767 67.926887512207031 0.850985646 783.29888038257127
896.667847 822.630554 889.992981 824.357117 68.531845092773438 0.860941708 788.81186358885191
896.600891 822.633484 890.062439 824.428406 67.396644592285156 0.860145271 784.44356477588155
896.649109 822.622681 889.996765 824.427795 68.515457153320312 0.863827705 788.96257342545084
896.659424 822.572571 890.084595 824.351685 67.704185485839844 0.860559881 790.03465016473456
896.665283 822.631653 889.925232 824.201904 68.790245056152344 0.853025854 786.74245724122648
896.676270 822.631470 890.094238 824.255188 67.386741638183594 0.840869784 790.57075210350808
896.632568 822.600220 890.153442 824.378723 66.784774780273438 0.844522059 785.20219496256038
896.640869 822.578003 890.126221 824.559448 67.684585571289062 0.851363361 784.83371155503812
896.642029 822.550659 889.946411 824.487000 69.281654357910156 0.856024683 790.13045217003582
896.650940 822.630981 890.073792 824.364441 67.609367370605469 0.862979054 788.63261640481232
896.705078 822.649902 890.193848 824.384094 66.977851867675781 0.855520427 794.18375636712699
896.669922 822.643005 890.106506 824.262634 67.197349548339844 0.851786852 783.84655175630610
896.605408 822.598816 890.143555 824.336426 66.512512207031250 0.852707267 782.54745929858939
896.624146 822.658264 890.108398 824.277344 66.736106872558594 0.851811886 785.28647338930773
896.599426 822.605835 889.972412 824.277588 67.936149597167969 0.850695074 786.43218320827486
896.642212 822.633423 889.837280 824.385376 69.846755981445312 0.855447948 785.77238145201454
896.601379 822.646545 889.848572 824.500977 69.607917785644531 0.867503941 790.94475472451097
896.545166 822.590759 889.830505 824.539307 69.497238159179688 0.863346100 792.55199477347765
896.579529 822.615906 889.808594 824.394104 69.585357666015625 0.863194108 786.79276260959477
896.602417 822.579102 889.764465 824.557556 70.757064819335938 0.860658884 788.62403218792736
896.632019 822.651123 889.809998 824.376709 69.946548461914062 0.860476315 787.78106928518139
896.618652 822.615540 889.872192 824.247620 68.994201660156250 0.862022281 785.94761277260898
896.616638 822.620117 889.958191 824.206238 68.036880493164062 0.857776582 783.62709776440965
896.623779 822.634338 889.802856 824.236023 69.644142150878906 0.856272340 787.19086804345466
896.646545 822.593323 889.787781 824.334656 70.339035034179688 0.858572364 788.95901934352980
896.560425 822.594055 889.981506 824.456360 67.963973999023438 0.855196059 790.05154976922563
896.612122 822.658508 889.993774 824.323059 67.835128784179688 0.861908257 787.37564088610816
896.581299 822.615845 890.104370 824.511536 67.081558227539062 0.863322020 788.75613297377163
896.608337 822.592529 889.942200 824.682983 69.443115234375000 0.852538466 789.28185777004353
896.606934 822.633423 889.933105 824.573242 69.083267211914062 0.861450553 786.06733729230507
896.630005 822.608521 889.941040 824.476074 69.031143188476562 0.849753141 785.44230443008314
896.632263 822.577576 889.759827 824.446289 70.792388916015625 0.856759071 789.77696293504880
896.655151 822.642517 889.839417 824.513245 70.253974914550781 0.861193061 790.66876279887470
896.697693 822.594055 889.984619 824.389709 69.073867797851562 0.853857040 791.15956619193673
896.629944 822.582642 890.064209 824.205933 67.228462219238281 0.854414105 784.05644728126242
896.679199 822.638184 890.087524 824.196289 67.326797485351562 0.851182997 785.05684434919942
896.592285 822.591370 889.905823 824.219055 68.404342651367188 0.858643472 787.36424306343849
896.652527 822.644165 889.832153 824.277832 69.712188720703125 0.858283937 788.33917019548369
896.642212 822.614441 889.901001 824.444458 69.432792663574219 0.863262177 787.46470653454185
896.594971 822.644714 889.802856 824.432556 69.813331604003906 0.856475890 787.90389212903710
896.608582 822.598022 889.832947 824.266663 69.362098693847656 0.858918905 786.23754927808989
896.674622 822.605225 889.995117 824.194519 68.247810363769531 0.849598825 786.62089468714794
896.671753 822.640564 890.016663 824.340454 68.275466918945312 0.856933713 786.62393688338898
896.625244 822.606384 890.108276 824.368042 67.103691101074219 0.845983267 784.89951696266667
896.665649 822.569519 890.295898 824.334534 65.701065063476562 0.850524962 784.35037044448495
896.651550 822.627197 890.192017 824.146423 65.959686279296875 0.848318279 782.47977959417778
896.673523 822.670959 890.214966 824.257141 66.105804443359375 0.847553611 788.70559172614458
896.684509 822.602722 890.304932 824.369141 65.798927307128906 0.841347694 785.67056231841377
896.636536 822.575439 890.160278 824.301941 66.622261047363281 0.853393555 782.81509340917228
896.647522 822.576355 890.027527 824.293640 67.980735778808594 0.850865662 784.67087030789560
896.645996 822.654053 890.151550 824.415100 66.886016845703125 0.850324750 785.48018061926871
896.612366 822.599487 890.221985 824.343506 65.843452453613281 0.841690958 790.88141648179010
896.659790 822.657410 890.045593 824.187683 67.481788635253906 0.848458767 787.35618013418491
896.656250 822.580688 890.110596 824.155212 66.919685363769531 0.847245574 786.10867652177842
896.599731 822.679321 889.990967 824.267639 67.561676025390625 0.856473088 791.18230296650916
896.595093 822.577148 890.153748 824.162476 65.937637329101562 0.847033858 792.18973635130010
896.622742 822.559692 890.160645 824.319092 66.571426391601562 0.857893944 787.46610351304935
896.668579 822.575012 890.127747 824.299500 67.237571716308594 0.848143995 784.64760737065080
896.616760 822.627319 890.255676 824.289612 65.352462768554688 0.848262548 784.20558347156043
896.679932 822.597290 890.244995 824.357056 66.311935424804688 0.838651240 788.88545544457429
896.699707 822.603027 890.313110 824.312988 65.718795776367188 0.844822526 784.82595317934147
896.640564 822.553162 890.119568 824.395996 67.357292175292969 0.850868940 786.43478551075566
896.667786 822.583130 890.188782 824.330383 66.702049255371094 0.849593222 782.57601656153463
896.642517 822.579712 890.182251 824.204285 66.214332580566406 0.845469832 785.24987618628495
896.620728 822.628540 890.347473 824.111816 64.075485229492188 0.848032296 786.81634467747040
896.689270 822.638855 890.152893 824.304077 67.046890258789062 0.852575660 786.13549853017582
896.609802 822.597595 890.067139 824.382629 67.411079406738281 0.860958576 783.93231299149591
896.610901 822.604187 889.903381 824.432251 69.104545593261719 0.862236261 784.33932717037135
896.640503 822.600830 889.933594 824.472595 69.214195251464844 0.851702213 784.37375167110599
896.642517 822.580811 890.110413 824.580872 67.904556274414062 0.848973334 786.24208833932562
896.612732 822.568542 890.101318 824.384033 67.192123413085938 0.858013690 785.37195100732151
896.651978 822.644287 890.264709 824.433044 65.932136535644531 0.848926902 785.31387953527314
896.682983 822.592896 890.242004 824.374084 66.426307678222656 0.846890330 783.50864701348564
896.623047 822.648071 890.303162 824.405701 65.203826904296875 0.854981303 787.45430579390450
896.673706 822.607544 890.172607 824.483154 67.256568908691406 0.849813163 784.09644392535154
896.637268 822.567627 890.231262 824.373352 66.157066345214844 0.847970545 784.12095849360082
896.591003 822.621826 890.133057 824.265564 66.238708496093750 0.859632075 785.61583871420771
896.626099 822.626587 890.000244 824.314575 67.964637756347656 0.863490760 786.08105065651091
896.583984 822.592529 890.117432 824.291992 66.460235595703125 0.857674181 786.08258747555601
896.602966 822.589111 890.056091 824.221375 67.068008422851562 0.856247425 784.73995476818686
896.699463 822.646179 890.247925 824.144226 65.834388732910156 0.846769691 787.05991892970246
896.636719 822.682739 890.117798 824.280457 66.715858459472656 0.855948627 790.30741033499021
896.603699 822.558960 890.094177 824.438232 67.347099304199219 0.850167096 788.25470732570170
896.645447 822.606079 890.008850 824.288391 68.054222106933594 0.843933463 788.69764530541522
896.592163 822.631348 890.099182 824.289917 66.612571716308594 0.853438497 785.05259939226096
896.619934 822.574829 889.960205 824.469971 68.825828552246094 0.853211701 785.06285416797198
896.639709 822.631531 890.044067 824.293884 67.610931396484375 0.854611337 781.61675210764508
896.589111 822.641235 890.031860 824.227478 67.059059143066406 0.860531449 786.85767269709606
896.576965 822.605164 890.035156 824.421265 67.484825134277344 0.857005239 785.48363719148961
896.600769 822.625671 890.045959 824.568298 67.955970764160156 0.853041232 786.30111175989612
896.632507 822.573547 890.064697 824.511719 68.067329406738281 0.856694281 784.71960647899857
896.613159 822.646606 890.032288 824.596863 68.225891113281250 0.858203232 787.82461635238712
896.677795 822.573242 890.127197 824.427979 67.672630310058594 0.853395760 786.89524795207694
896.663025 822.625427 889.947571 824.464966 69.210685729980469 0.855716527 785.63811561614500
896.617920 822.601685 890.097107 824.424805 67.302513122558594 0.855586827 781.35022372636456
896.630798 822.594055 890.258057 824.497009 66.108894348144531 0.855723917 784.32674796069944
