        1097        1055   2.86408607E-02   143.718552    
        1097        1056   3.62885371E-02   159.262665    
        1097        1057   2.52694683E-03   166.845535    
        1097        1058   5.13146184E-02   172.578659    
        1097        1059   8.83348566E-03   185.656754    
        1097        1060  0.174191833       200.302368    
        1097        1061   7.08089024E-03   201.841949    
        1097        1062   9.93688107E-02   199.588104    
        1097        1063  0.614398897       209.336456    
        1097        1064  0.450356126       204.020981    
        1097        1065   8.85568038E-02   188.865860    
        1097        1066  0.157954469       176.855469    
        1097        1067  0.549616873       161.669556    
        1097        1068  0.758514225       145.195312    
        1097        1069   5.29379351E-03   123.109093    
        1097        1070   7.01879114E-02   113.160278    
        1097        1071   3.51542905E-02   106.658470    
        1097        1072   7.82883633E-03   100.075089    
        1097        1073  0.318092257       100.933327    
        1098        1055  0.322623283       157.151657    
        1098        1056   6.55440763E-02   174.824982    
        1098        1057  0.646691978       179.322662    
        1098        1058   1.06456336E-02   197.067184    
        1098        1059   6.75806850E-02   213.225754    
        1098        1060  0.487733692       212.340866    
        1098        1061  0.240271837       240.050720    
        1098        1062   9.38622802E-02   242.625473    
        1098        1063   9.04379645E-04   236.198318    
        1098        1064  0.933674872       238.302826    
        1098        1065   7.87329525E-02   215.110107    
        1098        1066  0.259136885       202.512894    
        1098        1067  0.365911931       184.234467    
        1098        1068  0.115494788       163.599213    
        1098        1069  0.167687520       144.918884    
        1098        1070   6.08920753E-02   129.960190    
        1098        1071   4.02486995E-02   111.583473    
        1098        1072  0.379230529       111.240425    
        1098        1073  0.406697422       103.728264    
        1099        1055  0.389524668       171.624847    
        1099        1056   4.40189010E-03   197.215546    
        1099        1057  0.204722390       211.994324    
        1099        1058   6.56249374E-02   237.408051    
        1099        1059  0.179166541       256.546783    
        1099        1060   8.03154781E-02   265.955750    
        1099        1061  0.157202080       289.555847    
        1099        1062  0.764972568       304.132263    
        1099        1063   2.90288199E-02   288.360565    
        1099        1064   1.31981187E-02   265.929962    
        1099        1065   7.68762007E-02   243.607880    
        1099        1066   2.01993454E-02   229.655441    
        1099        1067   2.17054095E-02   206.306595    
        1099        1068  0.241802007       176.864014    
        1099        1069   4.60740998E-02   158.413498    
        1099        1070   3.39456555E-03   142.468765    
        1099        1071   3.45328264E-02   123.410873    
        1099        1072  0.165034801       119.578957    
        1099        1073  0.414703220       112.472862    
        1100        1055   3.96034867E-02   196.676331    
        1100        1056  0.184260681       215.456512    
        1100        1057  0.440957785       237.242020    
        1100        1058  0.521992505       262.097412    
        1100        1059  0.267203361       296.412140    
        1100        1060   3.89233157E-02   337.465363    
        1100        1061  0.105798185       377.475922    
        1100        1062  0.592625201       396.942017    
        1100        1063  0.194725916       381.043976    
        1100        1064   5.51935174E-02   341.776978    
        1100        1065  0.155396521       304.366913    
        1100        1066  0.618548810       264.375946    
        1100        1067  0.251484334       235.759735    
        1100        1068   5.12428535E-03   212.977478    
        1100        1069  0.193344042       189.776199    
        1100        1070   1.20490687E-02   159.272659    
        1100        1071   7.62538761E-02   146.288391    
        1100        1072   2.12147948E-04   126.939362    
        1100        1073   6.05200268E-02   111.514000    
        1101        1055  0.299220979       205.636917    
        1101        1056  0.913922250       232.685150    
        1101        1057  0.422280937       266.522064    
        1101        1058  0.446148247       306.768127    
        1101        1059   6.41477183E-02   369.379822    
        1101        1060   2.96153259E-02   441.511810    
        1101        1061   1.42506445E-02   499.004028    
        1101        1062   2.94176918E-02   520.501343    
        1101        1063   2.04985235E-02   508.781219    
        1101        1064   3.18681216E-03   472.689911    
        1101        1065   3.35721895E-02   420.858582    
        1101        1066   2.28705425E-02   359.125336    
        1101        1067  0.323966980       299.750580    
        1101        1068   5.21148965E-02   259.843170    
        1101        1069   3.69865038E-02   221.157959    
        1101        1070   8.13427090E-04   184.725235    
        1101        1071   7.06666559E-02   160.773758    
        1101        1072  0.599998295       141.882980    
        1101        1073  0.125744060       122.843491    
        1102        1055  0.173890784       216.808624    
        1102        1056  0.418711215       243.943985    
        1102        1057  0.709616482       283.617615    
        1102        1058   3.33774351E-02   356.019897    
        1102        1059  0.104304463       452.026093    
        1102        1060   1.97908580E-02   552.577454    
        1102        1061   1.63770933E-03   646.494019    
        1102        1062   3.91021931E-05   692.587952    
        1102        1063   2.97494582E-03   690.270447    
        1102        1064   2.29120394E-03   647.234192    
        1102        1065   3.97068334E-09   584.104614    
        1102        1066   8.56353529E-03   511.853760    
        1102        1067   7.29689151E-02   421.708740    
        1102        1068  0.213660151       338.678253    
        1102        1069  0.134245232       267.698761    
        1102        1070   1.83808606E-03   217.329208    
        1102        1071   5.03203878E-03   176.288269    
        1102        1072  0.385957152       154.652481    
        1102        1073   1.24502210E-02   127.553574    
        1103        1055  0.341106474       221.303619    
        1103        1056  0.107315242       256.651093    
        1103        1057   6.92379177E-02   305.523865    
        1103        1058   2.96895439E-03   389.875366    
        1103        1059   1.16719007E-02   503.881348    
        1103        1060  0.106635295       647.476807    
        1103        1061   1.05686695E-03   763.504395    
        1103        1062   1.99872088E-02   838.513428    
        1103        1063   9.69398692E-02   859.125793    
        1103        1064   7.14104809E-03   846.893066    
        1103        1065   3.58351646E-03   789.501404    
        1103        1066   4.84137237E-02   710.758789    
        1103        1067   5.01294155E-03   589.880554    
        1103        1068   7.47183571E-03   474.664734    
        1103        1069  0.160267770       348.049896    
        1103        1070  0.103174560       266.151154    
        1103        1071   2.11076215E-02   198.851685    
        1103        1072   4.42715548E-03   160.811111    
        1103        1073   1.18291891       147.549423    
        1104        1055  0.873216450       213.078629    
        1104        1056  0.918644845       246.146530    
        1104        1057   1.61730573E-02   308.292572    
        1104        1058   1.85059141E-02   392.489258    
        1104        1059  0.125705585       529.702942    
        1104        1060  0.531458437       689.576721    
        1104        1061   5.22799119E-02   824.482239    
        1104        1062   1.94219430E-03   932.618042    
        1104        1063   5.11205010E-02   983.648376    
        1104        1064   3.51137336E-04   1009.57483    
        1104        1065   5.47383763E-02   974.019226    
        1104        1066   8.19585994E-02   885.867981    
        1104        1067  0.224588796       747.518982    
        1104        1068   5.26750507E-03   606.606079    
        1104        1069  0.176104635       455.791168    
        1104        1070   5.99531876E-03   319.005859    
        1104        1071   7.99892023E-02   233.825104    
        1104        1072  0.228903145       182.421432    
        1104        1073  0.746411800       153.984528    
        1105        1055   6.08436652E-02   212.434692    
        1105        1056   6.75921794E-04   248.575638    
        1105        1057   5.48437610E-03   292.663574    
        1105        1058   1.52486926E-02   373.834534    
        1105        1059   7.58118276E-03   498.479736    
        1105        1060  0.490006506       653.631287    
        1105        1061  0.287749022       798.101868    
        1105        1062  0.208657220       933.294189    
        1105        1063   6.54623704E-03   1017.90503    
        1105        1064   8.38003606E-02   1079.29370    
        1105        1065   5.61089665E-02   1069.35449    
        1105        1066   4.57049198E-02   1005.93811    
        1105        1067   4.57040220E-03   880.227600    
        1105        1068   1.32506748E-03   712.684204    
        1105        1069   8.91396180E-02   531.495361    
        1105        1070   5.65361567E-02   360.218842    
        1105        1071   1.78795513E-02   253.849213    
        1105        1072  0.281291127       185.409592    
        1105        1073   6.57881889E-03   157.198746    
        1106        1055  0.323973149       214.090424    
        1106        1056   2.86213559E-04   233.601562    
        1106        1057  0.118624963       281.087891    
        1106        1058   9.33181867E-03   337.743805    
        1106        1059  0.108685032       437.491608    
        1106        1060   5.28051704E-02   551.295471    
        1106        1061  0.103015520       682.518311    
        1106        1062   8.09038952E-02   812.064880    
        1106        1063   1.18858203E-04   918.938782    
        1106        1064   2.59168399E-03   1004.94598    
        1106        1065   2.34570191E-03   1049.79553    
        1106        1066   8.42047259E-02   1033.03040    
        1106        1067   8.82845819E-02   902.092224    
        1106        1068  0.332214743       728.716431    
        1106        1069   4.68935110E-02   553.222717    
        1106        1070  0.261583954       397.172058    
        1106        1071   4.07959558E-02   266.019836    
        1106        1072  0.542280316       193.398911    
        1106        1073  0.534683466       172.647278    
        1107        1055  0.263873667       196.880859    
        1107        1056  0.282722205       206.673004    
        1107        1057  0.115163185       249.648697    
        1107        1058  0.152917713       292.943329    
        1107        1059   7.64098093E-02   367.113220    
        1107        1060   1.18166218E-02   443.653259    
        1107        1061   2.95638405E-02   536.825256    
        1107        1062  0.156975076       648.287109    
        1107        1063   5.61925536E-03   749.036926    
        1107        1064   1.42428400E-02   839.789001    
        1107        1065  0.342622310       929.581604    
        1107        1066  0.245338023       932.494507    
        1107        1067   2.07467414E-02   831.529480    
        1107        1068   7.41001964E-02   683.551208    
        1107        1069   5.70721664E-02   522.169495    
        1107        1070   2.17499933E-03   373.830688    
        1107        1071   5.15500270E-03   271.916534    
        1107        1072   6.64149597E-02   207.634171    
        1107        1073   7.74176419E-02   171.779755    
        1108        1055   6.76925341E-03   175.946960    
        1108        1056   8.85843337E-02   204.410583    
        1108        1057   9.38822776E-02   223.761566    
        1108        1058   9.11442041E-02   267.710144    
        1108        1059   8.13662410E-02   306.214508    
        1108        1060   5.92956319E-03   348.446655    
        1108        1061   4.31146054E-03   405.665741    
        1108        1062   7.17739761E-03   477.918518    
        1108        1063   3.33507024E-02   559.685852    
        1108        1064  0.164821908       653.890015    
        1108        1065   5.56209162E-02   716.154785    
        1108        1066   1.18583041E-04   730.526367    
        1108        1067   2.74447084E-04   681.287903    
        1108        1068   8.09333939E-03   576.028076    
        1108        1069   1.42840529E-02   451.089752    
        1108        1070   8.47098490E-05   340.709961    
        1108        1071   3.31946947E-02   257.887787    
        1108        1072   2.35972475E-05   209.324890    
        1108        1073   3.49050133E-05   174.909790    
        1109        1055   5.29670157E-03   163.406052    
        1109        1056   2.75010373E-02   186.419449    
        1109        1057   4.23263684E-02   211.477097    
        1109        1058  0.566882670       223.512238    
        1109        1059   8.99190642E-03   263.204956    
        1109        1060   1.68571318E-03   286.122711    
        1109        1061   3.53428139E-03   316.213715    
        1109        1062  0.169805303       347.161255    
        1109        1063   3.64506878E-02   399.346039    
        1109        1064   9.93577838E-02   471.367371    
        1109        1065   2.46916264E-02   513.983704    
        1109        1066  0.117918402       540.730957    
        1109        1067   8.64113271E-02   515.596619    
        1109        1068  0.150350481       436.530914    
        1109        1069  0.104121633       359.126709    
        1109        1070   7.58084655E-02   289.802063    
        1109        1071   3.70421186E-02   242.443115    
        1109        1072  0.330556452       208.082443    
        1109        1073   6.17322652E-03   169.579025    
        1110        1055   5.51446946E-03   147.726913    
        1110        1056  0.240925595       176.986206    
        1110        1057   2.34666141E-03   193.889526    
        1110        1058  0.234421939       210.895218    
        1110        1059  0.294002324       232.083527    
        1110        1060   4.32685316E-02   248.026825    
        1110        1061   2.34098565E-02   262.421814    
        1110        1062   5.90854175E-02   281.149780    
        1110        1063  0.580211461       298.050964    
        1110        1064   4.12053952E-04   338.146759    
        1110        1065  0.410087407       371.935608    
        1110        1066  0.464521408       385.540314    
        1110        1067  0.273293078       349.514893    
        1110        1068  0.152873248       323.678375    
        1110        1069   8.50721076E-03   283.873291    
        1110        1070   9.04608294E-02   241.877579    
        1110        1071  0.104394518       216.887466    
        1110        1072  0.109870255       181.289658    
        1110        1073   3.03838775E-02   162.228531    
        1111        1055   1.95904472E-03   133.486496    
        1111        1056  0.390750855       156.451462    
        1111        1057  0.299625993       180.983841    
        1111        1058   3.61912325E-02   201.359009    
        1111        1059  0.330287546       213.607910    
        1111        1060  0.254923135       227.590698    
        1111        1061   1.82122493E-03   242.118668    
        1111        1062   1.92444380E-02   248.412964    
        1111        1063  0.547932208       246.574524    
        1111        1064  0.182349935       255.560410    
        1111        1065  0.843928635       283.659943    
        1111        1066  0.269794881       278.594971    
        1111        1067  0.440940291       251.639206    
        1111        1068  0.153402597       244.220505    
        1111        1069  0.135809138       219.659256    
        1111        1070   2.15855334E-02   208.403687    
        1111        1071   4.28603403E-02   190.255676    
        1111        1072   9.94462371E-02   171.304016    
        1111        1073   6.06606789E-02   144.181686    
        1112        1055   1.52268121E-02   116.957520    
        1112        1056   6.36173273E-03   132.378143    
        1112        1057  0.232108489       145.316818    
        1112        1058  0.607978880       165.124573    
        1112        1059   3.39313261E-02   190.104401    
        1112        1060   4.21222467E-05   208.677109    
        1112        1061   2.42005452E-03   220.987396    
        1112        1062  0.118016608       221.798676    
        1112        1063  0.108193152       222.480270    
        1112        1064  0.100939251       215.020462    
        1112        1065   6.99627697E-02   218.664429    
        1112        1066   3.76739167E-02   209.757080    
        1112        1067  0.450596780       199.248993    
        1112        1068   1.68227358E-04   197.262985    
        1112        1069  0.275690317       192.570099    
        1112        1070   3.09193674E-02   178.855850    
        1112        1071  0.291612118       166.789001    
        1112        1072   9.19786748E-03   147.158844    
        1112        1073   1.58974230E-02   127.035309    
        1113        1055   2.90156808E-02   99.8716202    
        1113        1056  0.138964415       121.100746    
        1113        1057   7.42710158E-02   128.009415    
        1113        1058  0.232124105       142.901810    
        1113        1059   8.49833712E-04   166.565994    
        1113        1060   4.45126137E-03   181.090805    
        1113        1061   7.72984624E-02   189.273499    
        1113        1062  0.119187139       195.489258    
        1113        1063  0.164707199       193.562271    
        1113        1064   8.03635940E-02   186.025253    
        1113        1065  0.349746734       174.639893    
        1113        1066  0.596719503       167.295547    
